Timestamp,MachineID,OperatorID,ShiftStart,ShiftEnd,EngineHours,RPM,HydraulicPressure,TiltAngle,FuelUsed,FuelLevel,LoadCycles,ArmCycles,IdlingTime,ActiveTime,TaskType,TaskDuration,Weather,Temperature,WindSpeed,SoilType,SeatbeltStatus,SafetyAlertTriggered,AlertType,ProximityAlerts,ProximityDistance,SpeedKPH,GPSLat,GPSLon,GeofenceBreach,MaintenanceDue,LastServiceHours,FaultCodes,OperatorFatigueScore,ShiftNumber,Completed
2026-01-01T19:14:00,EXC001,OP008,2026-01-01T19:14:00,2026-01-01T19:51:00,1770.2666666666667,1631.310721726766,228.90128387732966,2.4127809269364984,7.90548366468249,71.79791840236109,7,21,6,31,load,37,rainy,22.546118839971296,7.462638356425105,dry,FASTENED,False,NORMAL,0,8.659844650686253,2.1216189414538036,17.4528669079933,78.39037183249036,False,False,1559,NONE,0.5021096744841537,28,True
2026-01-01T20:19:00,EXC001,OP013,2026-01-01T20:19:00,2026-01-01T22:08:00,1770.8833333333332,1625.1334695530013,174.28527330751152,0.9291075019388877,31.6956429786564,40.10227542370469,21,63,8,101,grade,109,rainy,29.824724152431852,12.765372146741491,muddy,FASTENED,False,NORMAL,0,18.92477843881588,0.12365293223093943,17.45724000494092,78.37363206281931,False,False,1559,NONE,0.3535376041250221,18,True
2026-01-01T22:13:00,EXC002,OP012,2026-01-01T22:13:00,2026-01-01T23:40:00,7953.900000000001,1197.030555062827,218.90224815803023,3.7629374723032285,19.401125744565554,22.579838445170132,17,51,24,63,grade,87,rainy,35.574235088623766,15.513608594796354,wet,FASTENED,False,NORMAL,0,15.45523611492902,5.9261489420336355,17.459151219599566,78.37606095627515,False,False,7586,NONE,0.793657854864083,13,True
2026-01-02T00:06:00,LDR003,OP003,2026-01-02T00:06:00,2026-01-02T00:45:00,7421.549999999999,774.9615803396413,200.21919118221896,3.3308813279720857,2.2507540815475924,66.74194274997416,1,21,56,6,load,39,cloudy,34.88202610504112,3.47434628339985,wet,FASTENED,True,EXCESSIVE_IDLE,0,13.67420211494261,0.751855518726952,17.445380681342105,78.39298950596967,False,False,7026,NONE,0.5177946080438435,53,True
2026-01-02T00:56:00,LDR001,OP013,2026-01-02T00:56:00,2026-01-02T02:22:00,6312.783333333333,1353.9266736565726,206.49375768745924,2.045571839903814,19.563794305769154,59.00357984772391,17,51,15,71,grade,86,rainy,18.48399652394183,-5.251425866576071,wet,UNFASTENED,False,NORMAL,0,9.062483768931113,6.361489558149629,17.451964543147692,78.3871498727898,False,False,6009,NONE,0.23863545605667663,1,True
2026-01-02T02:38:00,EXC001,OP008,2026-01-02T02:38:00,2026-01-02T03:39:00,1772.6999999999998,1669.909238185999,228.36145070262702,3.2664068553728747,17.749356424090966,22.352918999613724,12,36,1,53,compact,61,sunny,28.772962654604093,31.513509864794898,rocky,UNFASTENED,True,SEATBELT_VIOLATION,0,11.294000936416849,12.57846110464369,17.45609896633711,78.37728751866176,False,False,1559,NONE,0.13844713935762698,69,True
2026-01-02T04:05:00,EXC003,OP003,2026-01-02T04:05:00,2026-01-02T05:03:00,3433.0,1496.5597643514316,243.23819867198347,0.5641378488205606,15.735282157784537,84.26471784221546,11,33,4,57,load,58,cloudy,15.18491348952049,19.62103474263271,rocky,UNFASTENED,True,SEATBELT_VIOLATION,0,14.636289173094735,13.009492946823997,17.452142829420012,78.38691217728427,False,False,3362,NONE,0.7563414750170144,40,True
2026-01-02T05:27:00,LDR003,OP016,2026-01-02T05:27:00,2026-01-02T06:22:00,7422.199999999999,1593.4114345457776,173.507640245614,1.3006219516035178,5.92859445541257,60.813348294561585,11,33,12,43,load,55,foggy,9.56274597308104,26.168934402016788,muddy,FASTENED,False,NORMAL,0,10.780949314483475,5.245781083045937,17.449815785424008,78.36493575554056,False,False,7026,NONE,0.3786692835625579,75,True
2026-01-02T06:38:00,EXC003,OP005,2026-01-02T06:38:00,2026-01-02T08:59:00,3433.9666666666667,1589.729734810401,197.6380494899658,0.21676105448290928,30.341073022277985,53.92364481993748,28,84,23,118,trench,141,cloudy,38.89566338614964,8.847547842305094,rocky,FASTENED,False,NORMAL,0,13.708160185158647,2.0001315937288373,17.453927994671506,78.38974478235325,False,False,3362,NONE,0.29058892192318353,30,True
2026-01-02T09:07:00,LDR001,OP019,2026-01-02T09:07:00,2026-01-02T10:16:00,6314.216666666666,1277.7672374511803,184.3043571923867,2.9491429877809985,12.270983166531451,46.73259668119246,13,39,6,63,load,69,foggy,22.289595377114576,8.86905317091622,rocky,FASTENED,False,NORMAL,0,19.25910720406334,7.600495736406439,17.432179548998647,78.3776322648821,False,False,6009,NONE,0.6380147648616308,53,True
2026-01-02T10:40:00,EXC002,OP017,2026-01-02T10:40:00,2026-01-02T11:38:00,7955.35,1862.7333151757816,212.13748685352576,2.090072586981661,10.742661110544516,11.837177334625617,11,33,6,52,dig,58,foggy,25.82730435800479,9.945577262081366,dry,FASTENED,False,NORMAL,0,7.199072325380382,7.135175270214213,17.436532145155812,78.3927069246318,False,False,7586,NONE,0.289348154945663,71,True
2026-01-02T12:07:00,EXC001,OP005,2026-01-02T12:07:00,2026-01-02T14:21:00,1773.7166666666665,1547.4970503243878,239.7951166231032,1.045609871427005,23.53006741527642,100.0,26,78,25,109,trench,134,cloudy,14.806585327599286,23.319581865745114,muddy,FASTENED,True,UNSAFE_SPEED,0,2.405981925982379,12.563032756818373,17.462811382259808,78.38980863101463,False,False,1559,NONE,0.8697380387796335,63,True
2026-01-02T14:29:00,EXC001,OP013,2026-01-02T14:29:00,2026-01-02T16:54:00,1775.9499999999998,1431.3597526737665,213.73029363286517,2.069652664518879,16.64010037732657,83.35989962267342,29,87,8,137,trench,145,foggy,34.83504306358465,19.736273877275647,muddy,FASTENED,False,NORMAL,0,14.440979572028938,4.1847827533611905,17.450643505779386,78.39410411548413,False,False,1559,NONE,0.1363571042731663,12,True
2026-01-02T17:23:00,EXC003,OP018,2026-01-02T17:23:00,2026-01-02T19:05:00,3436.3166666666666,936.387381371713,196.6720419311147,2.9763091264811026,2.3128729275453894,38.06506868712238,0,60,61,6,trench,102,sunny,23.422760417458967,1.449420444820678,dry,FASTENED,True,EXCESSIVE_IDLE,0,13.754841677763082,2.8268178242084225,17.435173986355842,78.36889766792979,False,False,3362,NONE,0.7928511116003267,5,True
2026-01-02T19:25:00,EXC003,OP011,2026-01-02T19:25:00,2026-01-02T20:28:00,3438.0166666666664,867.1228459003758,196.76045106940825,3.5271012598924774,3.7497322484099156,27.018157665904326,2,36,69,1,compact,63,sunny,18.842141552322886,29.36183468077766,rocky,FASTENED,True,EXCESSIVE_IDLE,0,13.536222037486215,6.633313765652115,17.469215296065094,78.39726233322934,False,False,3362,NONE,0.7797179125419292,17,True
2026-01-02T20:33:00,EXC002,OP015,2026-01-02T20:33:00,2026-01-02T22:25:00,7956.316666666667,1562.4916962195896,158.9422965337443,2.5354918099752046,25.046072586256862,100.0,22,66,15,97,trench,112,sunny,16.72106921084287,11.961355645690729,rocky,FASTENED,False,NORMAL,0,12.8046155135569,5.372585564742397,17.451799729029073,78.39363245186428,False,False,7586,NONE,0.801322882126676,57,True
2026-01-02T22:38:00,EXC002,OP017,2026-01-02T22:38:00,2026-01-03T00:59:00,7958.183333333333,1779.3587157540485,188.30268826970666,3.1496230788330823,31.506836681143632,68.49316331885638,28,84,11,130,trench,141,sunny,30.252117126909475,15.540708742604863,rocky,FASTENED,True,UNSAFE_SPEED,0,2.044766401069901,17.139894891598107,17.452503511560774,78.37723285503957,False,False,7586,NONE,0.7898909669973961,5,True
2026-01-03T01:18:00,LDR002,OP007,2026-01-03T01:18:00,2026-01-03T02:08:00,6052.083333333333,1489.874809515289,199.5584522409519,2.7964054296963266,9.591357562382614,72.22743798676537,10,30,7,55,load,50,cloudy,24.938008603261274,19.031193270855773,rocky,UNFASTENED,True,SEATBELT_VIOLATION,0,14.501012814750887,10.372634167140701,17.45497673274923,78.38957368031612,False,False,5766,NONE,0.6340461908168218,50,True
2026-01-03T02:22:00,LDR002,OP017,2026-01-03T02:22:00,2026-01-03T03:25:00,6052.916666666666,1441.8615383937913,175.53502780134534,1.440974506766143,7.820011975867571,64.4074260108978,12,36,18,45,compact,63,sunny,10.65911130767476,13.08467176086707,rocky,UNFASTENED,False,NORMAL,0,12.551259062822854,2.9141588883846037,17.455245889906905,78.39414635072575,False,False,5766,NONE,0.7988628992854218,63,True
2026-01-03T03:48:00,EXC001,OP004,2026-01-03T03:48:00,2026-01-03T04:40:00,1778.3666666666666,1670.270852920102,181.38908832393344,1.2635878277423536,9.052909869030373,74.30698975364305,10,30,13,39,load,52,rainy,30.79504401549854,38.74141743400597,rocky,UNFASTENED,False,NORMAL,0,11.938020741997217,2.9513091165581793,17.446992757353826,78.39061402092378,False,False,1559,NONE,0.5093419536925329,18,True
2026-01-03T05:01:00,EXC001,OP008,2026-01-03T05:01:00,2026-01-03T05:41:00,1779.2333333333331,899.2027358683382,173.8625935665521,1.7732505727017742,17.935924535540487,68.84871872583538,1,24,5,3,compact,40,sunny,36.89599781284748,17.233361586963554,dry,FASTENED,True,FUEL_ANOMALY,0,13.030033460232852,0.7136346296964495,17.464899441388898,78.38287368307647,False,False,1559,NONE,0.696351579347464,83,True
2026-01-03T05:48:00,EXC001,OP018,2026-01-03T05:48:00,2026-01-03T06:39:00,1779.8999999999999,2263.798736358265,287.1780609042819,0.6903507099881017,8.73218660415803,60.11653212167735,10,30,1,7,compact,51,cloudy,25.27690931616213,16.27365478537156,wet,FASTENED,True,COLD_START_ABUSE,0,6.526737089306057,1.8978143338879558,17.468051645566387,78.38135492353469,False,False,1559,NONE,0.674765816669243,75,True
2026-01-03T06:48:00,LDR002,OP006,2026-01-03T06:48:00,2026-01-03T07:39:00,6053.966666666666,1413.8415224154767,214.83699806427455,2.6405820069491517,12.313746975573332,52.09367903532446,10,30,9,42,load,51,rainy,16.852158720097027,12.865273630926662,muddy,FASTENED,False,NORMAL,0,18.98021513385401,4.048831650874776,17.451485079623883,78.37462030010172,False,False,5766,NONE,0.5391375839111818,2,True
2026-01-03T08:02:00,LDR002,OP007,2026-01-03T08:02:00,2026-01-03T09:47:00,6054.816666666667,1072.239937038137,271.6963481665497,1.3955855218682878,12.740684252382158,39.352994782942304,21,63,11,94,grade,105,rainy,29.515159420189697,21.438026017043185,muddy,FASTENED,False,NORMAL,0,18.99407100649932,3.2681463434873352,17.456781009517567,78.38020792340504,False,False,5766,NONE,0.13847571517127016,93,True
2026-01-03T09:53:00,LDR001,OP017,2026-01-03T09:53:00,2026-01-03T10:27:00,6315.366666666666,1652.5694581596242,219.13900097062896,1.5575676250887027,7.709558233297205,39.02303844789526,6,18,9,25,load,34,foggy,29.587101715590126,12.259556427689706,dry,FASTENED,False,NORMAL,0,15.244730951256987,4.7064534063604535,17.456181138912182,78.38460190492248,False,False,6009,NONE,0.45099574031067124,97,True
2026-01-03T10:40:00,EXC002,OP003,2026-01-03T10:40:00,2026-01-03T12:47:00,7960.533333333334,1661.1470599052236,220.6049537162794,0.33959300251488633,18.517244929489827,49.97591838936655,25,75,36,91,trench,127,rainy,2.1093874306700258,29.32481917452506,dry,UNFASTENED,False,NORMAL,0,15.958237052139522,2.6625262872998743,17.449972558495116,78.39264395215848,False,False,7586,NONE,0.558520679405911,29,True
2026-01-03T12:52:00,LDR002,OP008,2026-01-03T12:52:00,2026-01-03T13:37:00,6056.566666666667,1694.0155555827453,221.62319147421732,1.647875279696326,8.945833384177764,30.40716139876454,9,27,6,39,dig,45,cloudy,20.746787658381553,10.937252706102157,dry,FASTENED,False,NORMAL,0,10.682323483353736,4.291850811876758,17.45270528987074,78.41384442137127,False,False,5766,NONE,0.42716414166839456,45,True
2026-01-03T13:42:00,LDR003,OP002,2026-01-03T13:42:00,2026-01-03T14:21:00,7423.116666666666,986.7849036663182,212.40304709671102,3.8767958125580657,13.391161941430619,54.216919545231015,0,21,10,1,dig,39,cloudy,7.212797510957213,29.96044311489183,dry,FASTENED,True,FUEL_ANOMALY,0,19.20925009417723,3.6960464291530615,17.44073485982503,78.37334474973187,False,False,7026,NONE,0.7320677096992694,37,True
2026-01-03T14:44:00,EXC003,OP003,2026-01-03T14:44:00,2026-01-03T15:59:00,3439.0666666666666,1540.9220419049825,181.92056584084054,3.3018491681600954,8.659815982331809,18.35834168357252,15,45,22,53,compact,75,cloudy,18.72581115622523,10.046107570687532,rocky,FASTENED,False,NORMAL,0,17.56236183503738,1.4905670359529655,17.45547765958407,78.36851288485437,False,False,3362,NONE,0.695399721474631,74,True
2026-01-03T16:13:00,EXC002,OP018,2026-01-03T16:13:00,2026-01-03T17:01:00,7962.650000000001,1316.951724000727,207.38311046870547,3.0517834670159,9.270721174260606,40.70519721510594,9,27,4,44,load,48,cloudy,22.526322491398954,23.405272502515565,muddy,FASTENED,False,NORMAL,0,5.492700053651575,4.696545793092538,17.449715082799802,78.37015729573153,False,False,7586,ERR_HYD_TEMP,0.3491785369062059,29,True
2026-01-03T17:26:00,LDR001,OP014,2026-01-03T17:26:00,2026-01-03T18:09:00,6315.9333333333325,917.4852313655348,179.82596451888455,1.344890232809068,2.548160997147999,26.333383133023556,1,24,66,7,dig,43,cloudy,47.76651626398838,-1.2930261055425234,dry,FASTENED,True,EXCESSIVE_IDLE,0,13.026045784004879,6.885056143125872,17.446803826581935,78.4077992683969,False,False,6009,NONE,0.7204220933560085,47,True
2026-01-03T18:35:00,LDR003,OP014,2026-01-03T18:35:00,2026-01-03T19:41:00,7423.7666666666655,2263.197095319733,202.50092062332894,0.7593599223124292,8.649171246285404,45.56774829894561,13,39,4,52,compact,66,rainy,27.89842264168468,12.451787316276354,muddy,FASTENED,True,OVER_REV,0,10.599639744196294,7.568923697069062,17.46232203346208,78.36035676435912,False,False,7026,NONE,0.25689047975476226,72,True
2026-01-03T20:07:00,LDR001,OP002,2026-01-03T20:07:00,2026-01-03T20:36:00,6316.649999999999,2183.6259669747615,211.86202515936768,3.716657776454724,8.634626935341569,17.698756197681988,5,15,2,36,compact,29,sunny,29.40968181861269,27.498053194112153,dry,FASTENED,True,OVER_REV,0,19.1661458836591,7.701194548438997,17.447004535606858,78.3654022082793,False,False,6009,NONE,0.7539548493907527,20,True
2026-01-03T20:55:00,LDR003,OP011,2026-01-03T20:55:00,2026-01-03T21:35:00,7424.866666666666,1852.9373868525438,190.12007005040593,1.9031739626065893,6.761537159050205,38.8062111398954,8,24,4,36,load,40,sunny,18.726894583226958,27.516514713998244,wet,FASTENED,False,NORMAL,0,8.292657876214381,6.888544159797773,17.451764151487627,78.37234020191708,False,False,7026,NONE,0.47685236215505156,96,True
2026-01-03T21:41:00,EXC002,OP018,2026-01-03T21:41:00,2026-01-03T22:40:00,7963.450000000001,1840.2858487052342,202.63098448585208,1.2056974248364782,13.511639179678088,27.193558035427852,11,33,15,44,compact,59,foggy,41.20768023467274,4.555052536001213,wet,FASTENED,False,NORMAL,0,15.368327864144815,7.204578409891085,17.44787605280112,78.3955674597864,False,False,7586,NONE,0.1537403199325681,37,True
2026-01-03T23:03:00,EXC002,OP009,2026-01-03T23:03:00,2026-01-04T00:03:00,7964.433333333334,1577.4994096629625,207.68089202941627,2.982690983945514,13.980440094555066,13.213117940872786,12,36,5,43,dig,60,foggy,6.591257686683548,2.204230332642984,wet,UNFASTENED,True,SEATBELT_VIOLATION,0,5.704489501625826,6.843709206789632,17.4621759217043,78.38440487214604,False,False,7586,NONE,0.8594454376462125,55,True
2026-01-04T00:19:00,LDR001,OP018,2026-01-04T00:19:00,2026-01-04T01:56:00,6317.133333333332,848.2505754751519,198.5057410452027,0.8808850719732915,3.5652071892832082,100.0,1,57,60,2,trench,97,sunny,27.83558070610913,12.193839838351856,dry,FASTENED,True,EXCESSIVE_IDLE,0,19.328544690852183,6.771262794516458,17.467808006356353,78.37413048564225,False,False,6009,NONE,0.10187151250062261,51,True
2026-01-04T02:22:00,EXC001,OP003,2026-01-04T02:22:00,2026-01-04T03:17:00,1780.7499999999998,1484.8458345557092,190.76643149960563,1.341101578023797,16.083086643405295,44.03344547827206,11,33,6,49,compact,55,cloudy,31.63737213888021,25.101414604286184,wet,FASTENED,False,NORMAL,0,6.3005781779327545,4.170405339308555,17.462945330339338,78.38899036203215,False,False,1559,NONE,0.6097852638315895,72,True
2026-01-04T03:23:00,LDR001,OP016,2026-01-04T03:23:00,2026-01-04T04:26:00,6318.749999999999,1770.96903447465,230.85927890909198,2.1449374147811806,13.712123337821131,86.28787666217887,12,36,19,44,dig,63,cloudy,21.175169825419083,-4.524868730106824,muddy,FASTENED,True,UNSAFE_SPEED,0,2.2652879791915375,19.953418379590975,17.447305009342,78.39566633382182,False,False,6009,NONE,0.6201338803545825,24,True
2026-01-04T04:55:00,EXC002,OP013,2026-01-04T04:55:00,2026-01-04T06:11:00,7965.433333333334,957.5019016304052,206.6640131490114,1.5212513783365227,18.616454927237175,100.0,15,45,17,59,grade,76,sunny,23.13128355838641,10.60268941725825,muddy,FASTENED,False,NORMAL,0,16.860847472584453,4.315930339002698,17.45277050265869,78.39099630795623,False,False,7586,NONE,0.11952062524523042,42,True
2026-01-04T06:28:00,LDR001,OP010,2026-01-04T06:28:00,2026-01-04T07:16:00,6319.799999999999,833.5465070357787,164.40994714335883,4.597704643234383,15.546221576407765,77.66431777601278,1,27,12,1,load,48,foggy,18.49629055929973,12.336826714772968,muddy,FASTENED,True,FUEL_ANOMALY,0,15.984077107769677,4.180153533076185,17.456772060935318,78.39823969820726,False,False,6009,NONE,0.8282712816460275,79,True
2026-01-04T07:43:00,EXC002,OP010,2026-01-04T07:43:00,2026-01-04T09:04:00,7966.700000000001,2216.609015058245,277.8543344854595,2.5630788739725707,22.424023445730345,77.57597655426966,16,48,0,3,trench,81,cloudy,9.674726580826787,23.315427577092827,dry,FASTENED,True,COLD_START_ABUSE,0,16.150292343404363,7.9134792785068715,17.456073060414653,78.38081788473905,False,False,7586,ERR_HYD_TEMP,0.8658162103866606,6,True
2026-01-04T09:25:00,LDR003,OP018,2026-01-04T09:25:00,2026-01-04T10:39:00,7425.533333333333,1399.7720065442861,188.7980219487029,0.8264297929878748,17.701105147196124,21.10510599269928,14,42,9,65,dig,74,sunny,28.436185895352175,11.234473489777342,rocky,FASTENED,False,NORMAL,0,8.357264222339346,1.7955245746932853,17.441698899214167,78.38374697827436,False,False,7026,NONE,0.31248003407096486,92,True
2026-01-04T11:05:00,EXC001,OP019,2026-01-04T11:05:00,2026-01-04T12:21:00,1781.6666666666665,804.9316208594673,232.50828961716414,1.1494435413378046,20.944799309680675,30.768580019684883,0,45,16,4,dig,76,foggy,26.047352986381306,23.841008365591797,wet,FASTENED,True,FUEL_ANOMALY,0,6.215693238614719,3.9670058806301665,17.459174947684172,78.38245894549767,False,False,1559,NONE,0.6296896080852517,40,True
2026-01-04T12:28:00,LDR002,OP003,2026-01-04T12:28:00,2026-01-04T14:17:00,6057.316666666667,1531.4723002580592,251.9396173972753,1.6217071164629706,14.39672229619557,16.01043910256897,21,63,29,80,trench,109,cloudy,30.467793541652398,3.3110373425828,dry,UNFASTENED,False,NORMAL,0,6.58751140742876,7.440722804077909,17.44267485649143,78.39250205928224,False,False,5766,ERR_HYD_TEMP,0.7559575339264801,53,True
2026-01-04T14:34:00,EXC001,OP008,2026-01-04T14:34:00,2026-01-04T16:31:00,1782.9333333333332,2168.724914426782,274.9435264943061,2.4004120292384368,11.849429398173907,18.919150621510976,23,69,1,7,trench,117,foggy,33.177526958760495,0.10606940350693961,dry,FASTENED,True,COLD_START_ABUSE,0,14.477202905250026,7.849489424219388,17.44658859306179,78.39317388428339,False,False,1559,NONE,0.7029590672404153,22,True
2026-01-04T16:53:00,EXC002,OP019,2026-01-04T16:53:00,2026-01-04T17:44:00,7968.050000000001,1462.7255211273816,187.8600253007886,1.6370427210312926,8.628007180920159,68.9479693733495,10,30,8,43,compact,51,sunny,26.74639269367828,10.198681323041493,dry,FASTENED,False,NORMAL,0,19.60233453766095,6.97229444921901,17.451378026973668,78.38577102266788,False,False,7586,ERR_HYD_TEMP,0.1176988412231978,6,True
2026-01-04T17:52:00,LDR003,OP019,2026-01-04T17:52:00,2026-01-04T18:59:00,7426.766666666666,1394.8389225374087,196.6102465439574,0.7750649498110478,8.069394503895834,13.035711488803445,13,39,5,62,load,67,rainy,25.88952272609702,26.659137153714006,rocky,FASTENED,False,NORMAL,0,9.475616464849889,6.607366126399173,17.445256908194136,78.37855375817065,False,False,7026,NONE,0.8705893227521055,56,True
2026-01-04T19:22:00,LDR003,OP011,2026-01-04T19:22:00,2026-01-04T20:34:00,7427.883333333333,1130.6455131057196,182.99991762469682,3.163485458031259,10.085171667101461,100.0,14,42,9,63,compact,72,cloudy,15.706678058977264,19.027682919930935,rocky,UNFASTENED,False,NORMAL,0,12.072986901537691,4.502002290747061,17.456998632497964,78.3805134450413,False,False,7026,NONE,0.11428951398265551,93,True
2026-01-04T20:59:00,EXC002,OP010,2026-01-04T20:59:00,2026-01-04T22:04:00,7968.9000000000015,2022.687628200297,211.29402125072312,0.6587253289817134,14.278254446591548,54.66971492675795,13,39,3,53,dig,65,foggy,10.73874467330703,21.06165090611456,rocky,FASTENED,True,OVER_REV,0,8.383102136656031,4.4673013806655835,17.469728226340454,78.3782493973814,False,False,7586,NONE,0.8797598814965519,38,True
2026-01-04T22:29:00,EXC001,OP015,2026-01-04T22:29:00,2026-01-04T23:44:00,1784.8833333333332,1551.5993984240133,214.0735012934319,1.3793957360604838,16.063567527662464,100.0,15,45,21,54,trench,75,sunny,29.367139668903384,14.859628906568888,dry,FASTENED,False,NORMAL,0,10.190248514672593,1.6827966393509488,17.446268174820137,78.38272502733248,False,False,1559,NONE,0.16600682755233703,77,True
2026-01-05T00:01:00,EXC002,OP017,2026-01-05T00:01:00,2026-01-05T01:29:00,7969.9833333333345,1343.9051987349312,218.96348303805132,1.0212333521387467,9.524829516915181,45.144885409842765,17,51,9,79,grade,88,rainy,28.518910679064362,16.32780698264155,wet,FASTENED,False,NORMAL,0,18.443319540275574,0.9937597338244748,17.4347625127429,78.39071127668959,False,False,7586,NONE,0.857880370104831,92,True
2026-01-05T01:55:00,EXC001,OP008,2026-01-05T01:55:00,2026-01-05T02:59:00,1786.1333333333332,920.4549396090746,228.50436412996496,1.8020468734316695,18.157420219422427,86.86204594001775,0,36,9,2,load,64,rainy,38.17278226731186,11.3047838317777,rocky,FASTENED,True,FUEL_ANOMALY,0,8.706548510152196,0.4828166719245104,17.466815202354052,78.38005969419018,False,False,1559,NONE,0.44692426716511113,32,True
2026-01-05T03:18:00,LDR001,OP018,2026-01-05T03:18:00,2026-01-05T05:20:00,6320.599999999999,1601.1982219919068,140.0776596962148,1.1566268454606192,17.58169144810469,60.08262632790809,24,72,25,97,trench,122,rainy,24.864504519525404,1.5531457475606576,dry,FASTENED,False,NORMAL,0,7.612900048673804,6.723619250215468,17.446398293694465,78.38593544007473,False,False,6009,NONE,0.7141791104534242,60,True
